feature_1,feature_2,class
1.0469275736853367,1.3647438539145127,A
-0.6124914169137916,-0.33492672147213143,A
1.2802188824550262,0.7817557194998401,A
1.1505434730378394,1.271915787145734,A
1.0722735359180118,1.6224652161052482,A
-0.09574957726632771,0.4991144780171948,A
0.18443993660911984,0.36048008509336527,A
0.6990287978904822,1.0548694219589398,A
0.4903427727715475,1.0164053766580015,A
2.2619372108679783,1.602569997563768,A
3.3231201574140026,1.4421135869055157,A
1.2354121274592171,1.3048543295416044,A
2.4385279289052897,1.616588763745408,A
0.9579006323860001,1.4432233119143203,A
0.5971387117310584,0.4017997419553969,A
1.2034011749233535,1.1083935945622365,A
0.5416182634293608,1.0004678120519293,A
0.5492848133507552,1.2239553291531098,A
1.8496894217472208,1.5784647909629812,A
0.27247017675436624,1.0300080033011043,A
1.670403199342538,1.0585170795023071,A
0.6022112350433514,1.1051818447708222,A
1.3775329485511083,1.0105931041860452,A
1.394682774406917,0.7865258116294839,A
0.729630648068676,1.0984531362461634,A
0.46152131557868337,0.9131401898374902,A
1.4898450006632133,1.2717028712226828,A
0.24255685644195035,0.8833513664516179,A
-1.9474950937669737,0.08519311754258796,A
0.8469351286971976,0.9302713811246507,A
1.4627835741935833,1.1008029162133275,A
-0.08081566947937513,0.4358483948080347,A
0.594769947138853,1.1243906427935044,A
3.1286665354268846,1.802035291101837,A
1.9456686564400396,1.1114196325082342,A
-0.20310957041471767,0.35350439289084523,A
0.9447291818097594,0.9318819271888418,A
-1.1798161937475613,0.44024246883024243,B
1.5647042586336801,0.663654602785273,A
0.23350265657295344,0.2242985130848536,A
2.3685923320214552,1.5066792169699128,A
1.2434987271309617,1.4037772850431494,A
0.27281125265858497,0.4823305808449275,A
1.3131729760967121,0.9126966309967726,A
1.3346102596982763,1.378748705430789,A
-0.8331452068530605,0.194523930563262,A
1.4101394899455968,1.5920852866586652,A
0.6293362819222896,0.8581801504838091,A
0.7251234924717149,0.5222050637974152,A
1.2858915074492443,1.19093425781426,A
2.1659539775941408,1.3139430507469112,A
0.9859015781099194,1.1082293722595444,A
0.7548591180347636,0.6843908336500263,A
0.7282183200158417,1.0108292197640216,A
1.6634035880887046,1.0048729007232464,A
1.5091829815896918,1.0478017344418924,A
2.525809461604199,1.6907940541697246,A
1.8362431919338087,1.7404185675047903,A
1.5423430847348465,1.3815521914878177,A
0.31168786580501506,0.5330997408160695,A
0.7447860447460242,1.0130495699126323,A
-0.4280597461767286,0.35246051761848096,A
0.03969243987900428,0.7245503459007562,A
-0.4686199635325925,0.181624848087116,A
1.9788237119598593,1.5746957816218605,A
1.6752777098188398,1.153057408665841,A
1.7520358812020747,1.128644399097279,A
1.6094534749398963,1.0200270147233723,A
-0.030074002374281372,0.33170591805585325,A
0.7588251039076598,1.3303513161622935,A
1.3713193492113875,1.0218353848564214,A
2.304847332466381,1.6606752983002664,A
0.683549817439844,0.8237675636500243,A
-0.44273457574421426,0.09436941094451534,A
-0.005950520418003924,0.6309767104088579,A
1.525977311834492,1.0079810967730154,A
-1.7570172529574122,0.16623242484803957,A
0.5406274862401599,0.7255389005290759,A
1.5987511411776256,1.2787740391454074,A
1.2261952152521676,0.9423670749163695,A
2.184564711866887,1.3485593580473807,A
2.129445116897591,0.8981152773546137,A
1.2653172344770884,1.3560131011228433,A
1.278798301866669,0.7668347148585791,A
-0.41239355684780055,0.4201085451228601,A
2.5679247980087077,1.4722481490652735,A
0.7558307275493003,1.2994608661268077,A
0.6835508805155783,1.1978003632230565,A
2.4434114700206986,1.498898208248937,A
0.7408743111144023,1.2608210774962672,A
-0.39389673627412236,0.7123344552050389,A
-0.5084252575882022,0.6388524835371187,A
3.257697761242505,2.423205390707427,A
1.8457681287483496,1.3014815896878051,A
-0.3544715972207888,0.36630361344574136,A
0.6382692882409243,0.4572330179949312,A
1.3999599167249541,1.2884987698471777,A
3.2200498755490505,2.2097515393370024,A
0.7140276642526886,0.6002551089913013,A
-0.2594387774143154,0.5483761206347197,A
-0.3998935221146831,1.085418032709012,A
0.9564556749243236,0.5896553771835235,A
1.097908818291275,1.0410555329388025,A
0.7333048564246984,1.1573395514045586,A
1.4129315431191254,1.1422071739189048,A
0.872421591131597,1.006105206598907,A
0.8658433306001204,0.9449279342892467,A
1.877721059444308,1.2391840945077206,A
1.479026863302292,1.5010592195003636,A
-0.38236299074974767,0.7700480926390978,A
-0.6810777032490134,0.05570987796797766,A
1.4222290010608687,0.7506796262476098,A
-0.26968164285729457,0.27354995120526815,A
1.1586409330159362,0.9987454439724797,A
2.2117477328519852,1.4772777976803622,A
2.0021379496851117,1.161363184077357,A
1.219969737058081,0.794635100342581,A
1.6519920137911142,1.0087410881565357,A
0.146681030872871,0.5066154158447725,A
0.5423594764872137,0.9532972227952157,A
3.3449220017525887,2.1019714227778103,A
1.4210268114378077,1.4766352225687327,A
0.5418381314837561,0.29467850156848163,A
1.332316936088487,1.1022114206725369,A
1.0436208132398581,0.9895805873469528,A
-0.3492111704793377,0.24857003189897853,A
0.32731340101667505,0.5884749296197085,A
1.8669235004956573,1.8397646144223814,A
1.9245553968682971,1.6929768853378413,A
1.7736959611145284,1.3112146030445844,A
0.2733858167666001,1.4070314699168305,A
0.10367741582812928,0.7719991837177662,A
1.1289341211150177,0.555941971969889,A
1.506915201259436,1.2982233148916162,A
0.42985451188149704,0.7610058061787995,A
-0.48049348554423954,0.581161479144691,A
0.3941095176474618,1.0400314610970407,A
1.3824052672126241,0.42068958957523517,A
2.488759337324053,1.8882805177676614,A
0.5101711635343762,0.6544197561538149,A
0.8221997253766966,1.2995818776270016,A
0.9505050352764016,0.7962175890394834,A
0.5116792560975154,1.1120762859940114,A
0.9498627947180469,1.019517712439059,A
3.200061836997121,1.9022456240319559,A
1.572592515906027,1.1160830046206118,A
-1.5772464159696815,-0.5271376528049805,A
0.5789488150187403,1.1288932851011806,A
1.3886901028353693,1.1241039945082316,A
1.441938955978379,0.9799566400697172,A
1.3182195122906046,1.4568981212351546,A
-0.008109854460068178,0.3923429185073516,A
-0.1561593211538186,0.8053554679390025,A
1.9045065390716651,1.544645539888513,A
0.8555320911567625,0.5665388470381039,A
0.08619553556930903,0.750285625272901,A
1.6993471330389576,0.6422320157508258,A
2.587355549090045,1.4201292817636355,A
0.20070415315013046,0.7286193659460882,A
0.7228792343238064,0.9570434950987845,A
0.6976136568393769,1.050428235331451,A
-0.5685623168212162,0.5111198520658208,A
0.25791077464004397,0.4807540680376593,A
1.036500643385702,0.9077751331623892,A
0.8880222237642209,1.5032258325048016,A
0.9278972008704056,0.596825967332254,A
1.7650683314151663,1.2418795663401163,A
1.191718267214905,1.1428919926648091,A
1.7072841808283405,1.3700515701407971,A
-0.9515644775544199,0.07265452498273384,A
0.9981864062319261,1.2173342538006617,A
3.127222335129729,2.233114790818392,A
1.1460539133691445,0.4545292572591121,A
2.172282024038387,1.6374468126027133,A
2.062750963007723,1.6150138405185293,A
-0.5753088565289723,0.8490302164468424,A
0.361086209115958,0.4899787371884071,A
1.3574654070636063,0.7267277077505624,A
2.941963424171008,1.9802935804467101,A
1.7594939929670268,1.5950598874835649,A
0.651721379695315,1.0105605967337903,A
0.9185500020922069,1.1284836671801186,A
1.2119539012995748,0.8955003902483423,A
1.2479140094732322,1.134844447728962,A
1.0110836177953397,1.2452217997835924,A
0.47445090321446715,0.9316785314040857,A
1.8358810030871928,1.2836377059528774,A
-0.7560143589280588,0.09401048048877403,A
1.0576523332105452,0.9776203909387535,A
2.0951557526898856,1.4340756334364928,A
1.8442225230084235,1.8509827039236877,A
1.1180472556791052,1.0751169755869066,A
2.41582920082413,1.561248959955808,A
1.3659363827061664,1.666450722376936,A
0.5785346366595279,1.1289424494284281,A
-0.17088788105762753,0.7110850925896248,A
1.0795920020311736,0.8721858068110455,A
2.803319869504702,2.089079354666967,A
1.8789044408074393,1.1769429314790392,A
0.407829515989805,0.8378351259064536,A
1.7547626904223828,1.101901424604497,A
2.0804888984057905,1.5319672630359515,A
0.12225840113557751,0.4715970742755635,A
0.1682131495496748,0.660155798534589,A
2.250278215819425,1.5336566075010074,A
-0.12473017486307314,0.25486891918601273,A
-0.6453535406587174,0.19834652783432816,A
-0.4498621502021136,0.5300510985763898,A
0.28083498549787056,0.5242132948968349,A
0.947411800162204,0.7865526333056572,A
0.03573463495789875,0.696552115692324,A
0.2910653372110924,0.588725474215243,A
1.7307780835967446,1.8218934090267673,A
0.7996663395213601,0.4659146740531772,A
1.9832475331421624,1.227406266275547,A
-0.18779252396460788,0.7659182442522535,A
0.8283402688926729,0.7177254922788491,A
-0.1164467513515024,0.26988717162881903,A
0.6695154701851065,0.9962367711112986,A
2.27668542956435,1.4166868576115372,A
0.0326062080336994,0.3069691548055393,A
1.030330684226727,1.1337711670310404,A
1.5903006058133269,1.3537333745320235,A
2.463959980441441,1.8405069443831739,A
3.420111779456082,1.9305264338790975,A
0.8411906824370754,1.147843478377891,A
-0.2854104972395701,0.5572672480958504,A
0.2182424037991033,0.5693413983464487,A
0.33247418336494605,1.144893345322349,A
0.8793430089204669,0.848236535683225,A
-1.2463284707672724,-0.16808489280329786,A
1.8712306921183175,1.325109816640262,A
0.9637214068433788,0.8702536037223815,A
1.037027496366933,0.9247825063873389,A
1.9640774704160535,1.647862072366441,A
-0.13687180769913843,0.4135815047161373,A
0.6713803859182518,0.6064895318477757,A
1.520498312133651,1.1687099520628734,A
0.6267497036038434,0.6152776075476526,A
1.0962723680637956,0.6641259659769491,A
0.9808715778409758,1.1043772614911456,A
-0.649937187202706,0.5703008463519226,A
0.3067256418492279,0.6297326378469141,A
-0.7150679087614131,0.6425864093581664,A
1.382745544414329,1.1452658800404025,A
0.6463401126252746,0.7434156375466188,A
3.6546441096038254,2.5329004797238297,A
1.648553907892892,0.9754148700290308,A
0.5968756518864028,1.031408117423469,A
1.5666717082306312,1.3811501339272392,A
0.5547710923970102,0.889928046601929,A
1.1140822229906069,0.9709581615086205,A
2.4055451336373825,1.983507019762383,A
-1.0441807364367328,-0.020581677639945894,A
0.5584955517338528,0.9058957711404368,A
0.5086193871841547,0.41257098462254194,A
1.7261114449150987,1.3054301719799555,A
1.67847152847219,1.9017129422722838,A
0.91809791537502,0.7478772024522696,A
0.5103237101325571,1.0394725800577453,A
1.6963222864185923,0.9742123008885244,A
-0.00966495725454486,0.2735603401411837,A
0.5380125362043018,0.29541854270182855,A
2.631883203180288,1.5384890327516656,A
0.19342699533586982,1.2658286712651623,A
1.6420341348647778,1.4536141392590913,A
1.7866341316911436,1.4009286777704086,A
-0.268772378448787,0.6163531472319596,A
0.3601368414626587,0.47297254901375163,A
0.5234318180644475,1.2060527877528264,A
2.159432628447707,1.364911859327931,A
-1.5506265602147096,-0.24423828671659487,A
0.676993969927672,0.8826039850850744,A
1.534412137480234,0.862725583873362,A
-1.8322580356799985,0.240995410793298,A
1.62066734295089,0.888046619476014,A
1.125618924454384,1.013614526406106,A
2.4116357992103232,2.2296074373022865,A
1.0153762377634123,1.0502194078813658,A
0.3537429971763354,0.770967956638305,A
1.678199296250897,1.0986500847726977,A
0.5558661361566315,0.7346721909305531,A
1.3580587990417605,0.6546866616772354,A
1.3455252495065018,1.4706836367430545,A
0.9175657215314204,1.1187809089958376,A
0.6687507693867789,0.8794191848078984,A
3.406302362404092,1.5930656849638605,A
0.3871221252360241,0.8153248566552872,A
0.21123661319255427,0.9477512724460228,A
1.5048593309464013,1.207482696256734,A
0.5311901087461834,1.2286142462523157,A
2.041885806966841,1.942188361119852,A
2.1133708447092046,1.1951621780913186,A
1.0301266461216096,0.7026322264878198,A
0.28116578196294206,1.0589576474386484,A
-0.6480077822003092,0.3650087281653299,A
1.5195043040592364,1.289594134993185,A
0.5388201825038349,0.8498895872216257,A
2.9111568254494893,1.4452754595943738,A
-1.0780007561038478,0.1082157799198682,A
0.9546677738041305,1.2477476717689158,A
0.9443225341070969,1.4880745847048207,A
0.5452294262850703,0.9979984422806947,A
1.4929765793930279,1.5795446316712198,A
0.8739614835696032,1.2408497274019084,A
0.7004158901400015,0.9366867831401391,A
-0.06290679426770263,0.4721010889533015,A
1.7409681478104653,0.9060839747308076,A
0.06882828668430185,1.2486605690618602,A
2.1215986218854352,1.2469571419491532,A
1.6675724045590947,0.8629249953559197,A
1.4698155327418165,1.1832163730238718,A
2.155697572461857,1.3869563179540834,A
-0.12271061402021766,0.16033942426803982,A
0.2762778359743283,0.900385204361749,A
0.9688812611957822,0.6272313169425703,A
2.147329244333997,1.7394273174194348,A
1.0718674665968742,1.166415754112522,A
2.060723539059956,1.5492541756115537,A
0.32942660443132654,0.25413841546672367,A
0.8449230308193838,0.6871704402616685,A
0.2381694188118233,0.7977318768972954,A
1.2150511011672576,1.5196685746342715,A
2.462650204341447,1.5907343135979142,A
2.9743084916570544,2.3301563492580977,A
1.2640060929009211,1.407863027038894,A
1.4991517592869787,1.0976492326859077,A
0.24296066311618725,0.49086761050793637,A
2.6029979131253613,1.6270548252658967,A
0.298553295487187,0.46852364744889097,A
0.3139492782400798,0.5710732480220129,A
0.6014341018947952,0.672893252808858,A
0.772754745040975,0.2820585032679789,A
0.7953404799130724,0.9147147290616442,A
0.08443377242726646,0.4516542889624272,A
-1.0963759137020483,0.448591149025944,A
-0.1335152547729519,0.6204310801539609,A
0.15823709227236704,0.18980816423260805,A
1.546963415567844,1.651729688210636,A
1.8512329327461179,1.7393304612240985,A
0.8442958369898761,1.3012934586606884,A
0.7596041796955388,0.7333177210303268,A
0.31222992848376097,0.7050218810753339,A
-0.5729691284143281,-0.12824113309986362,A
1.4146846774180806,1.0498823665701615,A
2.644921846857297,2.1778652629983366,A
1.4508842027605011,1.3748899324067647,A
0.29133648013868507,0.41186666767244406,A
1.1586352281992947,1.22478539637428,A
-0.6603961013824211,0.48874285106387705,A
2.283473672494056,0.9852706522367032,A
0.4893831565567025,0.6673477419010361,A
0.19124764118019044,0.7745841516684437,A
-0.5128960257203214,0.3442137887501091,A
1.9557532887235447,1.2286588253359612,A
0.6809984902940395,0.9737714676471196,A
1.5321124041752947,1.302636713446327,A
2.4042522726095865,1.3339621304607838,A
2.0605882877369,2.2565867978676613,A
2.777086701203509,1.8194009852426352,A
1.3815548847474997,1.346560148324592,A
0.7526068054669671,0.9976524048053487,A
0.72620404612067,0.9976671251566219,A
0.15723656013311138,0.4790112782783129,A
0.8254318349530991,0.7868274805981988,A
1.399289010521156,0.8323227319067041,A
0.119642242634313,0.7972641211375983,A
2.427256218383384,1.6406781812107811,A
0.6208746684049449,0.8780598441496594,A
2.1447948311180847,1.515941688179307,A
-0.27424571839929524,0.6840545024593323,A
1.3337496865478804,0.644942169975837,A
3.0873835437446493,1.8286329781878516,A
0.7444368876618597,0.6641150609178494,A
2.7496421594798304,1.6690793480189376,A
0.17494472262587968,0.7126105723007723,A
0.8008870870091377,0.42559668389464467,A
-0.15379348852280494,0.5868334430993281,A
1.1508383903195745,0.9226540337209536,A
0.4703971453686101,1.4223003271729677,A
0.2743046158364949,0.8557515928780314,A
1.196550647048434,0.32658757090182156,A
-0.9486812418530839,0.3660754969538371,A
-0.28122287708110183,0.7433044100120388,A
-0.1704369926893452,0.6250370195431101,A
0.9094740937209614,0.8214855776330465,A
2.43248268203274,1.430268864747153,A
1.7973895049958835,1.3464801669603674,A
0.28723975785131595,0.46706240667644694,A
0.8171472809226025,0.8864070413745422,A
1.0252909320427068,1.0719500570355838,A
0.44664102403459394,0.7631793662775953,A
1.926407095687281,1.889365094338622,A
1.943793859346143,1.3543639251986481,A
2.3137555726528682,1.4983955971682685,A
2.356258250944933,1.3147492054002279,A
1.0879505874064797,0.9491552389773603,A
1.140776856833894,1.0442115528682192,A
2.408817376023489,1.6453638244284226,A
-0.1682373164319717,0.1924477152481403,A
-1.4486711687019231,0.1482078810719175,A
0.679206800042673,0.6826142006372602,A
0.5232314652230484,0.7449871145054111,A
2.2371808598378213,1.641687050328278,A
1.5775762499276524,1.4536697062050852,A
0.12788905260886385,0.5713019189173132,A
-1.6752989814106405,-0.0007094147513497795,A
0.28168987655086464,1.0586386100380518,A
1.6650054672975356,1.5960389391020526,A
1.3333769637342914,1.1791328523686186,A
0.5842708058455985,0.5547843277791012,A
1.282166890002429,1.446794447781115,A
2.8847476532212353,1.4631748163920046,A
0.3025163008654679,0.5924156802651135,A
1.3318354405979422,1.1056900914292396,A
0.37833318766876145,0.633867819832576,A
1.0709118024070916,1.2890297693485284,A
0.13074583774411486,0.36944716996936566,A
1.5472111094603898,1.358596467422439,A
1.4458146321652594,1.4269207415204654,A
0.4609888760450669,0.5134179439890149,A
1.5106648624962293,1.023186303766735,A
0.5502771320242978,1.3105377126268283,A
-0.05282531805480928,0.7379887607244713,A
1.6661399716171759,1.2918810748458978,A
2.047804467216414,1.28383331252761,A
0.10244503889245526,0.7633260120589203,A
1.855993007584747,1.0766426714586212,A
1.265552302676804,0.9717059275999849,A
1.4318432762763433,0.9297661754300741,A
-0.16239393294853977,0.4767167589702127,A
2.3406587872243043,1.591227731030169,A
0.7866593872656216,1.103116927929023,A
1.2818119271037156,0.7986555849654012,A
1.2725923093165312,0.8618460749224288,A
1.5877887847229681,1.4025197679306485,A
0.7610446081348379,0.9308149521058735,A
0.7070427843749949,1.3040185713683154,A
3.0185169442505155,1.430215003357688,A
0.6544684072721524,1.346594426795455,A
0.9569835315340698,0.8124312257949456,A
0.773268789729877,1.4488379804257476,A
0.4170510013793228,0.9902139998252284,A
-0.8210649036105733,0.13168347900760602,A
1.2150393270458981,0.9048917363905435,A
-1.0201303042299785,0.01770859204901376,A
1.7125242985539142,1.470894628783455,A
1.2507809830242054,1.2888763129661687,A
1.3474365775644352,1.1639435113043013,A
-0.5236353117706425,0.7050580444454432,A
0.9625868853955547,0.4159869586780838,A
1.9029142710679419,1.6282569496758135,A
1.3229413887250343,1.1168351103113816,A
0.4174785332974347,0.5099302628405777,A
0.49671220191352095,0.8789273093081732,A
2.2233196994225324,1.8259428602877497,A
0.9155775431450704,0.6208674234795812,A
1.9935648370108243,1.453822071964359,A
0.5052244403614204,0.7080661303443885,A
1.0508856781835536,1.0339740370941546,A
0.9014368843665773,0.9450413371306964,A
1.077483197845696,0.9359320296714855,A
1.4186820058157683,1.9654794911829234,A
0.5528225459333764,0.5201233707013453,A
-0.3049892066350697,0.36137739916551626,A
-1.1183471793207382,0.16760790470104903,A
-0.004112227342044861,0.3103449176351899,A
0.4786193889725866,0.8291703457638266,A
1.1135268241746308,1.2382815424120626,A
2.7533372644442684,1.9042569296920127,A
0.8118499445083728,0.4263309872007309,A
1.8469861812924622,1.4475127057798134,A
1.7906749595524323,1.2081540356190552,A
0.2552506305923279,1.044287470721662,A
0.7880741804658982,0.6355831712541546,A
0.8777303220599263,0.9736300304913263,A
0.6620366898697112,0.9097674531276464,A
0.9513196555003358,1.0930609550601385,A
-0.3993925148989388,0.7579120759677545,A
-0.7816574712547223,1.2843042657456858,B
-0.16949401096205152,0.3837770101402893,A
1.2831747221224243,0.7607913871673823,A
1.2651563158402688,0.72327023896146,A
1.5491525021424684,1.0385327018519197,A
0.8968610503841417,1.2543841565529483,A
2.246972746022629,1.7119236972792684,A
0.723655299702616,0.5512123345705839,A
-1.3817897891831619,0.23063924672808223,A
0.35505053330022895,1.0488394161272012,A
1.5595263017723937,1.1690651733238813,A
0.0360836349072966,0.4124622665416,A
1.9435964540465007,1.1907224716426457,A
0.6987259630042968,0.7064207570557256,A
1.7541796724189107,1.3703325625949776,A
0.23892363051150922,0.5048256207962678,A
-0.18673617252280983,0.563774282023154,A
-0.8835820013194733,0.32604934738262425,A
0.9615545463397085,0.9614971727623216,A
2.099419074255934,1.9762752409858864,A
-0.5881233256048315,0.20734590890112692,A
-0.011079334359707094,0.09081211479657558,A
1.2041744424269332,1.1676739308473514,A
2.5880626012163157,1.4579303729834836,A
0.7736508239844577,0.7898019011511255,A
1.4242153870567411,1.126502631903484,A
0.5297486719604669,0.950738417046844,A
2.072214387674254,1.4421192729788896,A
0.4413075971837742,1.2723149696930474,A
2.012407970432206,1.652412264748804,A
1.4543442427005844,1.177906507593578,A
2.4494295608682144,1.560404850550981,A
0.3827231239474944,0.36191181603680433,A
1.3914657418367917,0.9625142952544371,A
-0.572198257295722,0.04155268340531171,A
0.698523751796617,0.981818085423046,A
-0.24527908020921085,0.5843272356126824,A
1.1277186232707423,1.5511554861719292,A
1.4743025222138915,1.1075694249147305,A
0.3002779283934284,0.398481482510319,A
0.29396628563251914,1.0266760486009423,A
-0.522019733288821,0.4798526044403162,A
0.5574096227457334,0.7104948993183906,A
1.6056477606122554,1.1647600175869917,A
0.26856478244909265,0.7649485271551795,A
1.0815242480784182,0.697734947978005,A
0.2923709965343255,0.7594857407060822,A
1.5715899567432006,1.2066460389963745,A
0.9718733749079957,0.5093873031101269,A
1.3017137579280766,1.279980517823355,A
-0.24406957022121278,0.6197427300666523,A
1.5905534235888972,1.1447850542197837,A
1.0425368294049786,1.0736572847289645,A
-0.46643358215740904,0.4981943355617122,A
0.44296673494412786,1.0640050717102574,A
